,date,headline,sponsored
354,"April 10, 2017","TechCabal Daily: Bank Alat. No, this is not a typo",False
355,"April 7, 2017",TechCabal daily: The tax man from Zim,False
356,"April 6, 2017",African Tech Roundup: Talking ladders and trampolines with Musa Kalenga,False
357,"April 6, 2017","TechCabal daily: Solo’s smartphones that cost just N4,000",False
358,"April 5, 2017",Building Netsob: Episode 5 – iUniport Subscription Upgrade,False
359,"April 5, 2017",We got a little personal with Babusi Nyoni before our AMA tomorrow,False
360,"April 5, 2017",TechCabal daily: Stocks and pickles,False
361,"April 4, 2017",Margin Business Guides: For Nigerian women with business dreams,False
362,"April 4, 2017",What insurance do you need and why?,True
363,"April 4, 2017",TechCabal daily: And the deals keep coming,False
364,"April 3, 2017",Startup Buffettology Lesson #1: Knowledge is King,False
365,"April 3, 2017",Come talk all things Artificial Intelligence and UX design with Babusi Nyoni on Radar this Thursday,False
366,"April 3, 2017",TechCabal daily: Get your paper right,False
367,"March 31, 2017","TechCabal daily: Mo’ funds, mo’ services",False
368,"March 30, 2017",Margin Business Guides: Your business needs a unique selling proposition urgently,False
369,"March 30, 2017",Tecno Mobile recently launched the Phonepad 3 in Lagos,True
370,"March 30, 2017",TechCabal daily: One book to rule them all,False
371,"March 29, 2017",Building Netsob: Episode 4 – The iUniport paradox,False
372,"March 29, 2017",5 things you should know about Olamide Bada before tomorrow’s AMA,False
373,"March 29, 2017",African tech roundup: The Big 100 – State of the Startup LIVE,False
374,"March 29, 2017",TechCabal Daily: Say hello to barter,False
375,"March 28, 2017",TechCabal daily: Africa loves its feature phones ?,False
376,"March 27, 2017","Join us for an AMA with Olamide Bada, Managing Director of Jumia Food Nigeria, this Thursday at 2pm",False
377,"March 27, 2017",Startup Buffettology: An Introduction,False
378,"March 27, 2017",TechCabal Daily: Pay on delivery needs to die,False
379,"March 24, 2017",TechCabal Daily: Flashback Friday,False
380,"March 23, 2017",Margin Business Guides: How to revive your business,False
381,"March 23, 2017",Calling all African Startups: 4 Tips for Partnering with a Telco,False
382,"March 23, 2017",TechCabal Daily: Trouble comes in twos,False
383,"March 22, 2017",Our AMA with Nanjira Sambuli is tomorrow so we asked a few questions to get to know her better,False
384,"March 22, 2017","Building Netsob: Episode 3 – A New Idea Born, iUniport Web Portal",False
385,"March 22, 2017",African Tech Roundup: Talking access to higher education with Bola Lawal of ScholarX,False
386,"March 22, 2017",TechCabal daily: Another first from Kenya,False
387,"March 21, 2017",Re:Code Nigeria is calling on all developers interested in disrupting Nigeria’s financial sector,False
388,"March 21, 2017",TechCabal daily: Kenya pay up?,False
389,"March 20, 2017",TECNO Launches Premium PhonePad 3 Phablet in Nigeria,True
390,"March 20, 2017","Why I launched the West Africa Mobile Awards (WAMAS), and why you should enter them",False
391,"March 20, 2017",This week’s AMA is with the Web Foundation’s Nanjira Sambuli,False
392,"March 20, 2017",TechCabal daily: Geeks on a plane,False
393,"March 17, 2017",TechCabal Daily: Uber’s peace offering,False
394,"March 16, 2017",Join Chuka Ofili at the ultimate DevOps masterclass happening on March 24,False
395,"March 16, 2017",Margin Business Guides: The quick guide to efficient management,False
396,"March 16, 2017","TechCabal Daily: ‘Buy Kenyan, build Kenya’",False
397,"March 15, 2017","Building Netsob: Episode 2 – Netsob’s first social network, a massive flop",False
398,"March 15, 2017",TechCabal daily: Teraco’s got some dough,False
399,"March 14, 2017",African Tech Roundup: Etisalat Nigeria’s creditors call in massive debt + Simon Dingle on bitcoin and blockchain tech,False
400,"March 14, 2017","Join us for our AMA session with Greentree Investment’s Abis Soetan on Thursday, March 16",False
401,"March 14, 2017",TechCabal daily: The 6.7% club,False
402,"March 13, 2017","TechCabal daily: 55 days and 43 kilometres later, still no internet in Anglophone Cameroon",False
403,"March 10, 2017",Side hustle to empire: Hiring for your startup,False
404,"March 10, 2017",TechCabal daily: The Mediator,False
405,"March 9, 2017",Margin Business Guides: How to manage your business account,False
406,"March 9, 2017",TechCabal Daily: Unpaid debts and takeovers,False
407,"March 8, 2017",Building Netsob:  Episode 1 – The Origin of Netsob,False
408,"March 8, 2017",Here’s a simple personal expense tracker anyone can use,False
409,"March 8, 2017",TechCabal daily: Au revoirs and Saluts ?,False
410,"March 7, 2017","VISA tailors products for Nigeria, reinstates commitment to Nigeria’s financial inclusion drive",True
411,"March 7, 2017",Sidmach Technologies Nigeria Limited moves to launch its cloud solution platform,True
412,"March 7, 2017",Save Money With Lumos Mobile Electricity Powered By MTN,True
413,"March 7, 2017",TechCabal daily: Regulations ahoy!,False
414,"March 6, 2017",African tech roundup: Nokia’s new dumbphone dominates headlines + the Kalenga Conundrum,False
415,"March 6, 2017",Record Breaking Dancer Takes Home Brand New Car at Etisalat’s #Breakfree 24-Hour Party,True
416,"March 6, 2017","Etisalat Empowers Subscribers with  Facebook Free Connectivity, Facebook Flex",True
417,"March 6, 2017",TechCabal daily: Banks versus fintech,False
418,"March 3, 2017","500 Startups’ founder and managing partner, Dave Mcclure will be on Radar for an AMA this Thursday!",False
419,"March 3, 2017",Side Hustle to Empire: Branding 101,False
420,"March 3, 2017",TechCabal Daily:  Bricks and mortar,False
421,"March 2, 2017",Margin Business Guides: Your business should be online,False
422,"March 2, 2017","TechCabal daily: Here, there be IPOs",False
423,"March 1, 2017",TechCabal Radar AMAs are back!,False
424,"March 1, 2017",TechCabal daily: How high can you go? ?,False
425,"February 28, 2017",TechCabal daily: Prepare for take-off,False
426,"February 27, 2017","Skip The Noisy Generators, You Can Now Have Uninterrupted Power With An Mtn Sim",True
427,"February 27, 2017",TechCabal daily: Where is Nigeria’s president?,False
428,"February 24, 2017",AfriOne 2-in-1 Tablet,True
429,"February 24, 2017",TechCabal daily: Your employer did what?,False
430,"February 23, 2017",MTN Foundation Scholars Alumni Conference begins today,True
431,"February 23, 2017",Margin Business Guides: Improving your business communications,False
432,"February 23, 2017","African Tech Roundup: Business angels, Blackberry and tech bubbles",False
433,"February 23, 2017",TechCabal daily: Flying impact,False
434,"February 22, 2017","Come and ask Ventures Platform’s Incubation Manager, Fola Olatunji-David, anything during our Radar AMA session",False
435,"February 22, 2017",TechCabal daily: Wham Bam Fab Lab,False
436,"February 21, 2017",Raadaa.Com Is Opening Up Access To Millions Of Research In Africa,True
437,"February 21, 2017",ProTeach: Our 95% Customer Retention Rate Story,False
438,"February 21, 2017",TechCabal daily: Try my Okazi,False
439,"February 20, 2017",Infinix Note 3 is the most searched for Android smartphone of 2016 in Nigeria,True
440,"February 20, 2017",Snaphubr has launched an all African stock photography website,True
441,"February 20, 2017",TechCabal daily: Two (or more) turkeys don’t make an eagle,False
442,"February 17, 2017","MTN Nigeria collaborates with Lumos, to Launch Mobile Electricity Solution for All",True
443,"February 17, 2017",TechCabal daily: Peeping Toms and monitoring spirits,False
444,"February 16, 2017",Margin Business Guides: How to retain your best staff and save money,False
445,"February 16, 2017",TechCabal Daily: Showmax’s first step into Europe,False
446,"February 15, 2017","Tizeti is Offering Lagosians Unlimited Internet Access for ?5,000",True
447,"February 15, 2017",TechCabal daily: Day jobs and seed raises,False
448,"February 14, 2017",African Tech Roundup: The South African Reserve Bank is warming up to blockchain technology,False
449,"February 14, 2017","TechCabal daily: 10,000 hours of startup-ing",False
450,"February 13, 2017","TechCabal daily: You’re too old to dab, sah",False
451,"February 10, 2017",Why You Need Car Insurance,True
452,"February 10, 2017",Op-Ed: The African business angel – An early stage investment opportunity,False
453,"February 10, 2017",The Gionee M6 Is a perfect gift for this Valentine,True
454,"February 9, 2017",Op-Ed: Why Nigeria’s e-commerce industry continues to attract investment,False
455,"February 7, 2017",African tech round-up: Internet blackout persists in Anglophone Cameroon,False
456,"February 7, 2017",Applications are now open for Lagos Angel Network’s first StartUp DealDay for 2017,False
457,"February 2, 2017",Tech Events have become a waste of time. Here are 3 things organisers get wrong,False
458,"February 2, 2017",African Tech Round-up: Kwesé TV poised to give DStv a haircut,False
459,"February 2, 2017",Diamond Bank Records 2 Million Subscribers On Mobile App And Diamond Y’ello Platforms,True
460,"January 31, 2017",Etisalat Nigeria has donated Computers to Gbagada General Hospital,True
461,"January 19, 2017","Top African technology news for January 19, 2017",False
462,"January 18, 2017",African tech roundup: Fintech News Dominates Holiday Headlines + Insights From CES 2017,False
463,"January 18, 2017","Top African technology news for January 18, 2017",False
464,"January 17, 2017","Top African technology news for January 17, 2017",False
465,"January 16, 2017","Top African technology news for January 16, 2017",False
466,"January 13, 2017",Unboxing The Gionee M6,True
467,"January 13, 2017","Top African technology news for January 13, 2017",False
468,"January 12, 2017","Top African technology news for January 12, 2017",False
469,"January 11, 2017",ABAN 2016 review: A continent of Angel investors,False
470,"January 11, 2017","Top African technology news for January 11, 2017",False
471,"January 10, 2017",African Tech Roundup: Discussing inclusive value chains with Simon Carpenter of SAP Africa,False
472,"January 10, 2017","Top African technology news for January 10, 2017",False
473,"January 9, 2017",5 Reasons Why You Should Host Your Website Locally,True
474,"January 9, 2017","Top African technology news for January 9, 2017",False
475,"January 6, 2017","Top African technology news for January 6, 2017",False
476,"January 5, 2017","Top African Technology News for January 5, 2017",False
477,"January 3, 2017","Top African Technology News for January 3, 2017",False
478,"December 31, 2016",Spectranet 4G LTE Launches Full Speed Unlimited Gold Plan,True
479,"December 30, 2016",African Tech Roundup: Unpacking Africa’s solar power revolution with Chad Larson of M-KOPA Solar,False
480,"December 30, 2016",Paying Electricity Bill When Living in The Fast Lane,True
481,"December 23, 2016",African tech roundup: Talking Venture Capital with Eline Blaauboer of TBL Mirror Fund and Safaricom Spark Venture Fund,False
482,"December 23, 2016",How to host a podcast from 3 different continents,False
483,"December 23, 2016","Stylish, Sleek and Sophisticated; the Gionee S6s is rated S+",True
484,"December 21, 2016",All about favicons (and touch icons),False
485,"December 19, 2016",12 sci-fi movies you should see this holiday,False
486,"December 19, 2016","Top African technology news for December 19, 2016",False
487,"December 16, 2016",10 video games set in Africa you can play right now,False
488,"December 16, 2016","Reinventing your business for the digital economy, and other lessons from SAP Analytics’ cocktail dinner",True
489,"December 16, 2016","Top African technology news for December 16, 2016",False
490,"December 15, 2016",The Art of Coding: The most important skill needed by indie developers,False
491,"December 15, 2016","Top African technology news for December 15, 2016",False
492,"December 14, 2016",Designer News Clone (Part 2): Implementing Firebase security,False
493,"December 14, 2016","Top African technology news for December 14, 2016",False
494,"December 13, 2016","Top African technology news for December 13, 2016",False
495,"December 12, 2016",3 things we heard at the 2016 African Technology Summit,False
496,"December 12, 2016","Metta Nairobi’s pitch coaching workshop, forLoop’s end of year party, and other events happening this week",False
497,"December 12, 2016","Top African technology news for December 12, 2016",False
498,"December 9, 2016",These futuristic African cities show what a real life Wakanda might look like,False
499,"December 9, 2016",10 stories that defined the Nigerian tech scene in 2016,False
500,"December 9, 2016",Dana Air has partnered with Spectranet to provide travellers with WiFi as they wait for their flights,True
501,"December 9, 2016",The Gionee M6 Marathon Is Not a Myth,True
502,"December 9, 2016","Top African technology news for December 9, 2016",False
503,"December 8, 2016",The Art Of Coding: What to do when you are asked to build the world,False
504,"December 8, 2016",Building a Designer News clone with AngularJS and Firebase,False
505,"December 8, 2016","Top African technology news for December 8, 2016",False
506,"December 7, 2016",The TECNO WinPad 2 is now available in Nigeria,True
507,"December 7, 2016",African Tech Roundup: Zebra Cabs Raises $21.6 Million To Take On Uber And Taxify In South Africa,False
508,"December 7, 2016","Top African technology news for December 7, 2016",False
509,"December 6, 2016","Top African technology news for December 6, 2016",False
510,"December 5, 2016",SimbaPay is now processing money transfers to Ghana and Uganda,False
511,"December 5, 2016",Metta has officially launched its members-only space in Nairobi,False
512,"December 5, 2016","MEST’s Africa Technology Summit, CoLab’s Introduction to Content Creation, and other events happening this week",False
